user_id,cibil_score,account_age_days,user_history_score,transaction_amount,transaction_type,bank_balance,insufficient_funds_flag,ip_switching_frequency,rooted_device_flag,multiple_attempts_short_time,account_behavior_score,past_failure_count,success_rate,always_fails_after_spending_flag,velocity_score,anomaly_score,fraud_label
105607,764,2754,78,8839.18,international,39487.76,0,0,0,0,76,0,0.8499,0,5,16,0
102514,753,732,81,5028.55,domestic,54475.95,0,1,0,0,88,0,0.9653,0,15,0,0
103416,744,278,94,954.83,domestic,1591.66,0,0,0,0,97,0,0.9176,0,24,12,0
100452,772,306,82,8173.25,domestic,36931.93,0,2,0,0,96,0,0.9337,0,27,15,0
101251,705,340,83,4494.24,domestic,46315.22,0,1,0,0,98,0,0.9467,0,13,17,0
102796,706,183,86,2776.58,domestic,25827.32,0,2,0,0,85,0,0.8916,0,16,9,0
102187,735,349,82,824.76,domestic,6354.08,0,3,0,0,94,0,0.9041,0,25,10,0
104899,766,1030,87,378.78,domestic,2233.58,0,0,0,0,82,1,0.9823,0,10,0,0
107027,753,687,87,2159.97,domestic,16625.45,0,2,0,0,91,1,0.9473,0,13,28,0
105029,843,180,100,4055.09,domestic,39672.62,0,3,0,0,85,0,0.9041,0,18,13,0
103331,723,239,75,1558.63,domestic,13501.97,0,1,0,0,95,0,0.9822,0,25,21,0
101159,782,110,76,656.79,domestic,2160.01,0,2,0,0,100,0,0.9622,0,21,15,0
100806,732,1002,75,1492.46,domestic,11997.33,0,0,0,0,88,3,0.9095,0,17,8,0
104842,723,544,78,855.69,domestic,7411.33,0,0,0,0,90,2,0.9316,0,9,15,0
104896,811,518,86,1521.3,domestic,22748.66,0,0,0,0,90,0,1.0,0,21,14,0
101506,900,211,93,2396.54,domestic,11207.81,0,0,0,0,88,0,0.9691,0,21,10,0
106079,792,311,90,1834.41,domestic,27033.87,0,0,0,0,86,2,1.0,0,12,19,0
104575,691,407,68,458.4,domestic,5705.73,0,0,1,0,90,1,0.9207,0,10,14,0
107605,596,463,43,50897.86,domestic,64952.96,0,8,0,1,29,5,0.2101,1,63,72,1
100981,846,2485,66,1769.61,international,21146.54,0,0,0,0,84,1,0.9145,0,19,23,0
107533,521,136,25,10048.72,domestic,2202.3,1,14,1,0,13,17,0.0465,1,76,84,1
107261,524,23,32,3351.74,international,2312.85,1,13,0,1,19,8,0.0496,1,66,85,1
102667,739,180,77,3696.49,domestic,21906.36,0,3,0,0,91,1,0.9874,0,24,9,0
102503,735,589,92,1232.14,domestic,7675.68,0,4,1,0,99,2,0.9146,0,34,12,0
106556,769,145,80,1275.57,domestic,12738.16,0,3,0,0,97,0,0.9124,0,22,0,0
106139,707,351,73,1633.4,domestic,10498.22,0,0,0,0,100,1,0.9119,0,7,13,0
101945,769,681,68,1490.47,domestic,10126.17,0,0,0,0,100,0,0.916,0,21,2,0
103541,852,735,94,2086.35,domestic,20311.93,0,1,0,0,92,0,0.9144,0,24,24,0
105800,700,483,66,620.45,domestic,2211.23,0,1,0,0,88,1,0.9803,0,16,12,0
106877,793,557,81,3150.59,domestic,20373.89,0,0,0,0,92,0,0.9342,0,4,0,0
106074,773,168,79,1696.48,international,11471.12,0,2,0,0,87,0,0.9765,0,22,7,0
103333,711,1498,76,5813.82,domestic,21242.87,0,1,0,0,89,0,0.9716,0,17,12,0
103741,765,252,100,987.5,international,4730.39,0,0,0,0,93,0,0.9171,0,11,7,0
102620,766,1097,85,1685.5,domestic,2605.47,0,1,0,0,85,2,0.901,0,19,20,0
102563,825,247,91,1347.8,domestic,7335.66,0,1,0,0,89,0,0.9192,0,21,18,0
106292,659,144,85,576.43,international,7303.63,0,0,0,0,87,0,0.8888,0,14,16,0
105437,770,480,90,5494.67,domestic,9373.8,0,2,0,0,98,0,0.9097,0,18,10,0
102483,673,977,85,1832.31,domestic,4935.08,0,1,1,0,92,2,0.949,0,16,14,0
104498,819,137,73,1613.34,domestic,11872.61,0,0,0,0,97,0,0.9421,0,10,6,0
105030,780,317,82,837.5,domestic,7177.24,0,0,0,0,93,1,0.9577,0,15,14,0
102954,663,824,78,1163.74,domestic,10755.21,0,2,0,0,92,1,0.9134,0,18,14,0
103337,772,805,81,4352.91,domestic,12459.62,0,2,0,0,78,0,0.9482,0,26,26,0
107704,592,1058,54,12832.29,domestic,9680.11,1,6,0,1,25,2,0.3313,1,61,70,1
107275,606,162,42,9619.82,international,15469.79,0,8,1,1,30,3,0.2145,0,66,75,1
105052,870,720,97,3101.35,domestic,34434.55,0,2,0,0,78,0,0.8954,0,21,14,0
100389,727,123,75,4401.99,domestic,29085.1,0,0,0,0,87,0,0.9311,0,15,5,0
107322,402,19,25,6352.37,domestic,1424.88,1,17,1,1,12,15,0.2137,1,83,89,1
100818,650,183,80,961.79,domestic,4916.1,0,2,0,1,100,2,0.925,0,42,10,0
105835,814,1105,96,423.44,international,3981.66,0,0,0,0,86,0,0.9045,0,12,28,0
105503,900,71,79,1993.67,domestic,22572.84,0,0,0,0,96,1,0.8695,0,10,3,0
100721,847,414,68,506.71,domestic,1088.19,0,2,0,1,100,0,0.9069,0,30,14,0
104365,722,892,84,1049.79,international,6298.72,0,3,0,0,86,1,0.9812,0,26,20,0
103613,900,157,90,3332.02,international,6559.64,0,0,1,0,93,2,0.9352,0,1,23,0
103685,809,1113,79,1290.39,domestic,12840.37,0,2,0,0,100,2,0.8468,0,11,26,0
100085,671,465,76,2081.65,domestic,10681.8,0,1,0,0,86,1,0.9231,0,13,33,0
102432,751,117,85,946.9,domestic,3695.39,0,2,0,0,97,1,0.9332,0,17,11,0
102518,783,658,80,1377.7,domestic,11459.98,0,1,0,0,100,1,0.8868,0,15,15,0
106623,790,1696,90,2681.13,international,10900.4,0,1,0,0,99,0,0.9511,0,23,18,0
100483,776,942,84,1822.75,domestic,8482.96,0,2,0,0,82,0,0.9365,0,25,14,0
101555,726,746,89,5889.76,domestic,45646.49,0,1,0,0,87,0,0.9719,0,20,24,0
100320,727,977,84,682.82,domestic,2165.85,0,0,0,0,93,0,0.9821,0,13,14,0
101831,753,75,77,1169.46,international,7969.78,0,2,0,0,85,0,0.9412,0,15,23,0
102628,805,117,71,6844.83,domestic,23126.28,0,0,0,0,86,0,0.9483,0,24,11,0
100515,900,296,88,1600.59,domestic,15869.44,0,0,0,0,91,0,0.8514,0,11,5,0
100443,704,134,88,2417.03,domestic,22602.73,0,2,0,0,92,1,0.959,0,21,20,0
106955,650,2302,78,4738.77,international,26689.17,0,1,0,0,93,2,0.93,0,18,10,0
101604,730,398,72,5948.46,domestic,25742.6,0,1,0,0,97,3,1.0,0,16,15,0
102970,745,360,74,3449.89,international,16290.04,0,3,1,0,92,0,0.8948,0,25,26,0
102920,737,690,80,1015.06,domestic,4664.88,0,1,0,0,96,0,0.9247,0,9,9,0
105253,799,262,82,1500.38,international,6574.82,0,1,0,1,97,2,0.8948,0,35,9,0
107231,581,28,33,1998.4,domestic,795.03,1,18,1,1,11,12,0.1319,1,86,84,1
102723,742,2234,78,1775.46,domestic,14203.28,0,1,0,0,82,0,0.9371,0,12,10,0
100687,735,216,93,2546.91,domestic,32493.16,0,2,0,0,92,0,0.8575,0,15,0,0
102044,799,199,94,3251.5,domestic,39606.67,0,2,0,0,95,3,0.8957,0,18,22,0
101611,675,199,70,437.44,domestic,6340.56,0,0,0,0,87,1,0.8771,0,11,27,0
100722,766,197,87,2584.02,domestic,25300.65,0,0,0,0,91,1,0.8572,0,12,29,0
103290,851,427,90,318.69,domestic,4104.27,0,0,0,0,94,1,0.8724,0,18,0,0
105929,750,808,89,3330.6,domestic,45780.17,0,2,0,0,99,0,0.9145,0,21,8,0
102423,808,1860,87,2094.57,domestic,25975.53,0,2,0,0,100,1,0.9806,0,17,12,0
100714,650,585,78,11262.4,domestic,32831.09,0,1,0,0,97,0,0.9485,0,18,18,0
100743,689,357,84,6739.33,domestic,50880.17,0,3,0,0,98,1,0.917,0,29,9,0
102419,821,228,79,783.75,domestic,8499.95,0,0,0,0,94,1,0.9221,0,15,13,0
101583,740,514,88,578.37,domestic,1374.13,0,2,0,0,100,0,0.9062,0,14,2,0
107411,615,27,15,2817.82,domestic,427.47,1,23,1,1,9,14,0.0977,1,93,94,1
103869,811,2574,83,5440.53,domestic,44951.08,0,1,0,0,88,0,0.9372,0,19,24,0
101268,782,957,85,1841.17,domestic,19804.79,0,1,0,0,91,0,0.8854,0,14,18,0
107758,469,39,25,1147.04,international,254.07,1,12,0,1,18,14,0.0879,1,88,90,1
104219,783,1155,83,1280.99,domestic,3739.31,0,0,0,0,96,1,0.8958,0,10,28,0
100519,797,1709,73,722.07,domestic,7804.65,0,1,0,1,100,3,0.9919,0,27,26,0
101421,875,3510,93,2160.7,domestic,7218.42,0,1,0,0,91,1,0.9398,0,24,16,0
100833,711,185,78,9019.36,international,31811.95,0,1,0,0,91,0,0.9132,0,30,11,0
106026,795,345,77,6088.0,international,56911.52,0,0,0,1,97,2,0.9346,0,23,15,0
107504,622,101,43,10569.74,domestic,8014.69,1,12,1,1,4,11,0.1422,1,85,85,1
106885,838,771,94,7861.56,domestic,37024.44,0,1,0,0,93,1,0.9712,0,26,13,0
100427,811,2133,87,178.53,domestic,2545.43,0,1,0,0,100,1,0.8311,0,7,6,0
106939,671,277,69,891.0,domestic,5897.79,0,0,0,0,97,1,0.9415,0,17,28,0
106252,705,193,85,755.8,domestic,9566.65,0,2,0,0,87,0,0.8497,0,11,18,0
107824,529,472,57,10972.31,international,18108.96,0,11,1,0,29,4,0.4525,1,70,83,1
106891,765,206,96,873.75,international,13063.09,0,0,0,0,84,3,0.8502,0,10,24,0
106100,753,213,85,1215.19,international,8401.37,0,0,0,1,89,0,0.9522,0,18,13,0
103796,715,404,73,219.54,domestic,2535.11,0,0,0,0,97,0,0.8917,0,18,9,0
107679,546,153,45,890.54,domestic,254.39,1,16,1,1,11,8,0.1777,1,82,87,1
103031,650,620,72,1768.3,domestic,10517.56,0,2,0,0,87,1,0.9535,0,15,20,0
107179,485,285,58,78709.3,international,131938.1,0,10,0,0,29,3,0.3773,0,66,65,1
104983,758,543,95,1134.73,domestic,7317.26,0,4,0,0,100,0,0.9075,0,24,20,0
105646,900,951,83,334.74,domestic,853.92,0,2,0,0,93,0,0.9416,0,13,23,0
100843,777,208,86,1977.02,domestic,8611.18,0,1,0,0,91,0,0.9537,0,21,9,0
101287,774,1170,73,2640.94,domestic,37091.63,0,2,0,0,99,0,0.8771,0,29,5,0
102554,787,787,79,19187.65,domestic,149772.74,0,1,0,0,84,0,0.9185,0,17,7,0
107942,460,62,37,1172.33,domestic,972.62,1,10,1,1,2,10,0.1166,1,76,90,1
106689,819,463,100,2246.35,domestic,4463.89,0,1,0,0,84,1,0.9367,0,10,17,0
104971,829,267,94,5865.87,international,69936.06,0,1,0,0,91,0,0.903,0,7,6,0
105764,812,798,78,2450.76,domestic,20169.78,0,2,0,0,99,3,0.9175,0,18,26,0
101042,833,268,90,5886.58,domestic,80213.47,0,3,0,0,97,0,0.9831,0,18,12,0
102123,666,421,77,3964.55,domestic,58979.99,0,3,0,0,80,0,0.9018,0,14,17,0
101549,687,1141,65,12425.93,domestic,21827.39,0,2,0,1,90,0,0.9999,0,25,0,0
103156,705,238,68,6369.22,domestic,41031.28,0,0,0,0,100,3,0.9712,0,16,17,0
107096,591,337,41,5631.8,domestic,3995.03,1,9,1,1,25,4,0.192,1,74,91,1
102116,650,519,91,484.62,domestic,3823.37,0,0,0,0,93,1,0.9328,0,10,27,0
106711,673,559,73,31346.33,domestic,452586.95,0,0,0,1,78,1,0.8847,0,26,13,0
100533,778,361,81,5700.05,domestic,40323.87,0,1,0,0,92,0,0.9617,0,11,25,0
104366,777,610,81,2836.42,domestic,14289.49,0,2,0,0,82,1,0.9953,0,30,26,0
101607,757,571,82,310.57,domestic,1619.64,0,2,0,0,87,0,0.9884,0,22,16,0
100455,743,263,73,1258.36,international,18693.29,0,0,0,0,100,0,0.9548,0,0,21,0
106000,768,884,98,3421.8,domestic,32662.71,0,3,0,0,93,0,0.9387,0,23,21,0
100337,848,463,100,187.96,international,1599.68,0,0,0,0,97,1,0.9249,0,10,10,0
107766,619,81,23,2571.93,international,731.26,1,11,1,1,18,6,0.2013,1,75,79,1
105870,786,168,84,1620.97,domestic,21459.33,0,1,0,0,89,2,0.9595,0,25,16,0
107304,649,556,38,3867.93,international,4293.17,0,6,0,1,39,6,0.4892,0,63,63,1
104488,718,150,78,4751.36,international,53564.32,0,3,0,0,83,2,0.9462,0,34,3,0
100752,772,407,77,3724.25,domestic,24242.54,0,1,0,0,96,0,0.9506,0,24,12,0
104686,730,78,75,5425.78,domestic,16467.74,0,0,0,0,92,0,0.9584,0,13,23,0
106244,694,193,77,1309.97,domestic,14520.49,0,1,0,0,100,0,0.9475,0,17,9,0
104363,687,313,76,10846.3,domestic,49566.44,0,3,1,0,88,0,0.9204,0,37,13,0
102549,770,526,79,2071.12,domestic,15418.23,0,0,0,0,97,0,0.9595,0,13,10,0
101806,748,383,74,3609.11,domestic,22805.41,0,2,0,0,99,1,0.9589,0,24,21,0
104814,787,273,89,2018.12,domestic,10657.52,0,2,0,0,72,1,0.9031,0,24,24,0
100796,695,238,77,1135.78,domestic,5095.67,0,2,0,0,99,1,0.9358,0,31,19,0
106995,723,513,89,1049.38,domestic,2462.59,0,0,0,0,91,0,0.9121,0,18,20,0
101684,724,336,92,389.37,domestic,5638.26,0,3,0,0,97,1,0.9464,0,38,25,0
107552,438,422,38,15174.36,international,13712.32,1,8,1,1,35,3,0.4036,1,65,83,1
101763,670,474,69,5431.1,domestic,36929.88,0,2,0,0,95,0,0.9425,0,25,10,0
101457,726,219,73,2021.94,domestic,11139.09,0,2,0,0,93,0,0.9685,0,21,19,0
105086,863,68,82,1628.9,domestic,17710.85,0,2,0,0,89,0,0.8934,0,31,15,0
106209,786,868,100,445.31,domestic,4630.49,0,2,0,0,98,0,0.9661,0,16,5,0
102828,790,379,82,1856.48,domestic,6445.17,0,2,0,0,87,1,0.8812,0,26,9,0
103775,754,231,72,19565.37,domestic,222334.98,0,2,0,0,73,0,0.9512,0,21,8,0
103087,764,312,78,1013.41,domestic,10332.76,0,0,0,0,99,1,0.9457,0,8,16,0
100907,778,315,87,800.29,domestic,4750.52,0,0,0,0,99,1,0.8335,0,17,18,0
107089,417,22,6,14631.8,domestic,7583.51,1,16,0,1,13,20,0.156,1,85,96,1
107268,486,8,31,7597.21,domestic,3544.84,1,20,0,1,18,10,0.0,1,94,99,1
106878,770,166,90,1694.23,international,15253.32,0,1,0,1,73,0,0.958,0,27,20,0
104251,661,459,71,1601.74,domestic,3938.8,0,2,0,0,84,1,0.912,0,7,13,0
106617,767,244,73,2179.13,domestic,14448.1,0,0,0,0,100,0,0.9568,0,19,11,0
102958,714,114,72,699.86,domestic,4720.9,0,1,0,0,83,0,0.8949,0,10,10,0
102706,729,280,82,5434.91,international,51286.9,0,3,0,0,84,0,0.9525,0,30,8,0
103073,775,1150,85,705.74,domestic,4600.08,0,2,0,0,92,2,0.872,0,24,20,0
104539,736,1185,81,2958.43,domestic,16673.01,0,2,0,0,100,1,0.9249,0,18,30,0
101400,886,275,78,1513.88,domestic,21177.17,0,0,0,0,91,1,0.9747,0,15,21,0
107510,620,79,24,6116.29,international,4765.62,1,13,1,1,31,7,0.1143,1,77,83,1
107855,444,27,21,3532.82,international,457.17,1,19,1,1,2,16,0.0157,1,85,93,1
106502,768,239,76,2778.21,domestic,41130.77,0,2,0,0,86,0,0.887,0,17,8,0
105550,843,1040,74,22076.66,domestic,99732.83,0,3,1,0,94,2,0.9271,0,22,14,0
107944,356,142,42,8534.78,domestic,1957.81,1,16,0,1,30,5,0.0298,1,87,67,1
105783,735,755,87,268.94,domestic,1328.44,0,2,0,0,99,1,0.9498,0,27,11,0
102487,753,364,81,2036.54,domestic,19091.69,0,3,0,0,85,0,0.9558,0,31,9,0
104281,726,293,96,3895.47,domestic,37583.98,0,1,0,0,93,0,0.9277,0,12,20,0
104730,666,435,73,2248.65,domestic,28245.79,0,0,0,0,100,0,0.9143,0,16,16,0
106627,743,2307,92,6890.53,domestic,88509.36,0,1,0,0,100,2,0.9361,0,16,3,0
100475,830,144,92,1128.29,international,9271.32,0,0,0,0,94,0,0.8908,0,3,10,0
105079,702,83,93,1593.89,domestic,23695.24,0,0,0,0,88,2,0.9394,0,0,14,0
106609,762,353,86,911.74,domestic,4083.01,0,3,0,0,84,0,0.9572,0,23,14,0
105101,748,775,76,7240.37,domestic,48376.65,0,0,0,0,97,0,0.9685,0,11,21,0
107183,573,122,38,1932.01,domestic,932.65,1,14,1,1,22,8,0.1363,1,87,67,1
102816,745,64,85,949.25,domestic,4799.85,0,2,0,0,90,0,0.9169,0,24,11,0
102686,715,64,79,1081.25,domestic,15606.27,0,1,0,0,100,1,1.0,0,22,19,0
104935,736,369,76,2746.42,domestic,13491.12,0,1,0,0,100,1,0.9541,0,12,11,0
104509,775,435,74,2347.7,domestic,17136.42,0,1,0,0,100,1,0.9337,0,16,21,0
104006,813,105,84,7865.41,domestic,53289.02,0,1,1,0,86,1,0.8985,0,24,20,0
100975,710,154,66,1080.32,domestic,7456.39,0,2,0,1,97,2,0.9492,0,28,7,0
105684,725,680,88,2018.65,domestic,14725.45,0,2,0,0,91,1,0.9663,0,13,12,0
101375,761,1589,74,7840.07,domestic,77913.13,0,1,0,0,99,1,0.9739,0,1,12,0
105225,682,196,74,419.88,domestic,2092.8,0,2,0,0,97,0,0.9101,0,19,19,0
102988,865,139,95,2347.98,domestic,6242.16,0,1,0,0,90,1,0.9407,0,20,12,0
104408,870,96,100,355.17,domestic,3548.12,0,2,0,0,96,1,0.9651,0,17,5,0
106356,829,210,79,3892.76,domestic,32048.73,0,1,0,0,83,2,0.9162,0,17,1,0
104320,853,1454,92,314.8,domestic,605.33,0,2,0,0,97,0,0.9121,0,19,19,0
107845,590,33,7,1255.75,international,450.02,1,13,1,1,44,5,0.0157,1,87,77,1
101721,774,256,82,9681.94,domestic,48530.46,0,4,0,0,100,1,0.9212,0,15,9,0
102862,657,705,80,1765.66,domestic,25941.57,0,1,0,0,99,0,0.9398,0,16,17,0
100644,650,115,65,4302.42,domestic,15764.81,0,1,0,0,91,1,0.9114,0,28,14,0
106675,781,1694,75,620.22,domestic,4397.77,0,1,0,0,95,0,0.893,0,4,13,0
104379,792,453,97,3141.95,domestic,37176.47,0,2,0,0,100,2,0.8745,0,24,2,0
107751,370,45,55,500,domestic,107.79,1,9,0,1,24,8,0.1664,1,76,78,1
106328,740,1176,64,4067.15,domestic,53537.22,0,0,0,0,98,0,0.9473,0,15,16,0
103428,778,788,94,776.3,domestic,10865.63,0,4,0,0,100,0,0.9238,0,30,5,0
107379,734,513,36,4234.32,domestic,7185.83,0,5,1,0,43,7,0.1512,1,63,74,1
102192,735,1175,74,3001.0,international,14248.56,0,1,0,0,87,2,0.9641,0,14,20,0
101603,841,750,80,9122.11,domestic,97791.36,0,2,0,0,100,1,0.9404,0,15,23,0
103063,769,1610,80,9275.38,domestic,113118.85,0,0,0,0,97,1,0.9002,0,11,26,0
104212,828,340,91,3173.46,domestic,32678.56,0,2,0,0,100,1,0.884,0,19,31,0
102911,900,1389,94,758.98,domestic,6749.15,0,1,0,0,100,1,0.9372,0,16,34,0
101158,764,997,97,3124.22,domestic,22338.08,0,1,0,0,100,1,1.0,0,21,18,0
100071,841,100,80,2846.45,domestic,34654.85,0,1,0,0,78,2,0.9585,0,18,25,0
107620,482,110,17,6370.28,international,882.97,1,15,1,1,11,18,0.228,1,92,87,1
107973,492,407,31,29467.23,domestic,15285.72,1,9,0,1,9,8,0.1871,1,63,77,1
104141,900,203,100,2261.07,domestic,11280.34,0,0,0,1,97,1,0.8893,0,23,13,0
100626,691,779,79,14489.98,domestic,200700.18,0,1,0,0,87,0,0.8909,0,10,20,0
103003,666,973,70,4328.13,domestic,47004.38,0,3,0,0,99,1,0.9467,0,21,7,0
107526,387,86,24,1000,domestic,374.75,1,13,1,1,20,16,0.0948,1,88,83,1
101668,741,529,90,445.43,domestic,2587.62,0,1,0,0,93,0,0.9398,0,24,14,0
100739,730,63,86,519.84,domestic,7026.45,0,1,0,0,96,0,1.0,0,17,18,0
101670,823,302,92,960.65,domestic,2819.49,0,2,0,1,100,1,0.9566,0,32,3,0
100783,705,262,79,1024.97,domestic,10492.26,0,3,0,0,94,0,0.9425,0,27,23,0
107624,544,324,24,15776.84,international,9033.15,1,8,0,1,27,5,0.2226,1,75,86,1
103925,746,603,91,2570.43,international,31505.94,0,2,0,0,93,2,0.9417,0,34,21,0
104071,788,1330,94,1502.66,domestic,5421.95,0,0,0,0,91,0,0.9898,0,14,13,0
107083,749,40,16,11107.44,international,10940.82,1,9,1,0,43,10,0.547,1,71,59,1
107103,594,133,33,6754.25,international,1615.06,1,18,1,1,13,10,0.1676,1,86,78,1
107584,625,128,27,10666.55,international,7282.1,1,11,1,1,22,5,0.3829,1,65,77,1
102541,650,330,71,1407.2,domestic,10067.39,0,2,0,1,95,1,0.9139,0,25,15,0
103389,773,84,84,636.66,domestic,1155.13,0,1,0,0,100,0,0.9752,0,14,2,0
103329,691,70,79,1407.62,domestic,4043.81,0,1,0,0,96,0,0.9413,0,22,3,0
107041,506,73,17,3055.55,international,931.0,1,9,0,1,20,11,0.0,1,80,81,1
106184,672,857,92,631.73,domestic,8543.17,0,1,0,0,93,0,1.0,0,11,18,0
105732,779,183,83,5061.42,domestic,34572.46,0,1,0,0,99,2,0.9082,0,21,23,0
105587,828,924,96,1347.6,domestic,9878.49,0,1,0,0,100,1,0.9107,0,13,22,0
106126,868,85,100,2125.22,domestic,4462.71,0,1,0,0,92,1,0.9417,0,15,8,0
107503,391,21,19,8502.43,domestic,6936.12,1,13,1,1,27,8,0.1507,1,55,69,1
104402,650,265,87,869.2,domestic,7290.95,0,3,0,0,100,2,0.8538,0,20,20,0
100673,798,730,62,380.74,domestic,1425.38,0,1,0,0,84,2,0.9911,0,29,36,0
107947,544,65,27,13326.15,domestic,4446.09,1,15,1,1,20,6,0.1633,1,64,84,1
106868,745,2445,73,9636.17,domestic,36583.54,0,1,0,0,75,0,0.9274,0,16,25,0
101849,652,1405,75,1472.51,domestic,10295.82,0,1,0,0,85,1,0.9344,0,21,8,0
105285,650,541,81,1543.3,domestic,16246.55,0,5,0,0,88,0,0.8962,0,24,28,0
103940,797,339,82,2209.13,domestic,4408.91,0,0,0,0,93,0,0.9912,0,14,19,0
104134,650,170,78,239.79,domestic,1540.93,0,0,0,0,100,0,0.9145,0,21,19,0
106416,795,1647,86,1579.41,international,13822.07,0,0,0,0,95,1,0.9265,0,18,14,0
101851,749,504,97,4129.52,international,37318.67,0,2,0,0,80,1,0.9079,0,22,18,0
105915,900,266,90,6459.29,domestic,79421.54,0,1,0,0,78,0,0.8877,0,6,7,0
107507,612,37,17,9253.03,international,4982.34,1,13,1,0,17,11,0.0486,0,83,86,1
101364,790,387,88,3501.53,domestic,43726.64,0,2,0,0,96,2,0.898,0,18,24,0
105507,871,375,64,2637.43,domestic,35952.53,0,1,0,0,89,1,0.9524,0,3,19,0
107158,689,801,38,6899.13,domestic,5016.92,1,10,0,1,27,5,0.3593,1,75,59,1
106114,805,165,91,1388.5,domestic,4826.72,0,0,0,0,92,0,0.9986,0,18,6,0
107350,515,158,8,25757.25,international,8509.42,1,20,1,1,24,8,0.094,1,73,91,1
100137,673,2205,98,305.93,domestic,930.12,0,0,0,0,100,0,0.9553,0,12,20,0
100845,854,400,88,2567.5,domestic,18592.96,0,1,0,0,93,2,0.9318,0,16,9,0
102311,772,219,99,73.89,domestic,800.56,0,0,0,0,86,1,0.9495,0,16,1,0
102151,738,75,77,3776.44,domestic,54153.34,0,2,0,0,88,0,0.9049,0,26,20,0
104962,715,387,93,1348.33,domestic,19513.72,0,0,0,0,99,0,0.9746,0,18,14,0
102682,810,418,78,1181.08,domestic,17052.43,0,1,0,0,91,1,0.982,0,17,21,0
101540,793,316,83,233.12,domestic,1025.94,0,0,0,0,91,0,0.9152,0,15,17,0
100022,739,232,96,2822.79,domestic,29392.77,0,0,0,0,100,0,0.9713,0,10,3,0
101051,823,132,96,836.54,international,10774.74,0,1,0,0,91,0,0.9335,0,20,9,0
106780,825,781,90,1488.94,domestic,6955.7,0,1,0,0,95,0,0.9844,0,9,15,0
102478,766,673,77,5215.79,domestic,56231.95,0,0,1,0,93,0,0.9373,0,11,3,0
107084,546,89,23,19814.36,domestic,2410.08,1,16,1,1,11,14,0.1918,1,78,78,1
102452,848,154,93,2676.77,domestic,4924.36,0,3,0,1,95,1,0.9718,0,31,12,0
103730,889,98,89,1841.91,international,19668.3,0,0,0,0,86,1,0.9988,0,13,10,0
102140,700,296,83,257.51,domestic,2067.42,0,1,0,0,91,2,0.9865,0,15,18,0
101374,859,271,85,2618.95,domestic,5807.57,0,0,0,0,86,1,0.8908,0,11,19,0
102782,653,349,79,937.56,domestic,4940.54,0,0,0,0,96,0,0.9425,0,17,3,0
104099,736,1731,85,430.5,domestic,5555.63,0,1,0,0,94,2,0.9338,0,22,22,0
106068,671,881,84,9793.07,domestic,31935.59,0,1,0,0,94,2,0.9881,0,14,13,0
106007,700,938,70,476.1,domestic,6808.46,0,1,0,0,94,1,0.9231,0,6,10,0
103718,752,133,97,10617.98,domestic,137047.4,0,1,0,0,100,1,0.9115,0,12,8,0
107657,552,18,27,10393.34,domestic,4969.66,1,9,1,1,18,4,0.2552,1,77,83,1
100740,695,602,73,3874.21,domestic,49455.82,0,1,0,0,82,1,0.9083,0,18,15,0
106865,698,468,93,569.53,domestic,5432.26,0,1,0,0,100,0,0.9596,0,21,0,0
104840,650,267,84,9708.84,domestic,65430.3,0,1,0,0,100,1,0.969,0,17,10,0
104521,781,695,76,2699.63,domestic,9177.78,0,0,0,0,97,3,0.9318,0,22,5,0
101747,753,1077,87,613.18,international,5849.44,0,5,0,0,85,0,0.8892,0,25,12,0
101996,769,900,84,4828.81,international,54102.93,0,3,0,0,96,1,0.8677,0,25,23,0
107108,434,59,10,2759.62,domestic,624.69,1,12,1,1,2,7,0.3234,1,88,75,1
103696,696,180,84,330.32,domestic,2296.61,0,1,0,0,84,2,0.9319,0,15,7,0
102520,822,312,69,4201.34,domestic,55419.96,0,1,0,0,87,0,0.9349,0,14,20,0
103970,716,489,75,1308.92,international,13917.16,0,1,0,0,92,0,0.9333,0,18,7,0
102526,806,802,72,833.19,domestic,2043.56,0,1,0,0,86,1,0.8935,0,19,19,0
107841,501,67,25,1736.52,domestic,1428.39,1,10,1,1,7,8,0.1447,1,73,91,1
103081,698,903,79,679.04,domestic,4509.51,0,0,0,0,100,2,0.9616,0,13,3,0
103183,747,1312,84,1260.45,domestic,3268.99,0,2,0,0,96,1,0.9167,0,21,16,0
104358,745,201,80,3464.61,domestic,16713.86,0,1,1,0,87,3,0.8862,0,17,21,0
100723,733,104,67,897.37,domestic,10134.06,0,0,0,0,95,1,0.9363,0,16,15,0
107174,367,23,9,21067.29,international,9173.6,1,13,1,1,12,10,0.0366,1,95,84,1
101772,797,609,83,5901.58,domestic,83116.95,0,1,0,0,87,0,0.9073,0,18,10,0
100551,719,189,96,3152.25,domestic,25426.95,0,0,0,0,98,1,0.9614,0,9,9,0
102905,900,1342,89,1404.2,domestic,6612.11,0,0,0,0,100,2,0.8707,0,10,16,0
100449,733,770,88,3536.21,international,8776.66,0,1,0,0,78,2,0.9629,0,25,24,0
102076,771,1515,78,3650.48,international,41465.14,0,0,0,0,99,1,0.994,0,15,12,0
100550,652,1101,73,3167.37,international,35196.16,0,1,0,0,89,1,0.8893,0,15,16,0
101275,747,1769,76,2479.95,domestic,5622.86,0,2,0,0,91,1,0.9425,0,24,18,0
